"municipio","ano","homicidio_doloso","furto","roubo","furto_roubo_veiculos"
"Sebastianópolis do Sul",2007,0,10,1,1
"Sebastianópolis do Sul",2008,0,4,0,1
"Sebastianópolis do Sul",2009,0,18,0,1
"Sebastianópolis do Sul",2010,0,15,1,0
"Sebastianópolis do Sul",2011,0,22,0,1
"Sebastianópolis do Sul",2012,0,14,0,0
"Sebastianópolis do Sul",2013,0,33,0,2
"Sebastianópolis do Sul",2014,0,26,0,1
"Sebastianópolis do Sul",2015,0,24,0,0
"Serra Azul",2001,0,64,4,4
"Serra Azul",2002,2,72,4,1
"Serra Azul",2003,1,61,4,3
"Serra Azul",2004,0,48,7,5
"Serra Azul",2005,2,74,8,1
"Serra Azul",2006,0,70,4,3
"Serra Azul",2007,1,37,4,4
"Serra Azul",2008,1,44,7,1
"Serra Azul",2009,2,57,10,0
"Serra Azul",2010,0,35,8,4
"Serra Azul",2011,2,50,5,1
"Serra Azul",2012,3,45,5,5
"Serra Azul",2013,0,72,9,6
"Serra Azul",2014,1,85,10,10
"Serra Azul",2015,2,101,10,18
"Serra Negra",2001,0,501,26,52
"Serra Negra",2002,1,428,20,58
"Serra Negra",2003,1,426,25,50
"Serra Negra",2004,3,475,30,35
"Serra Negra",2005,2,360,20,28
"Serra Negra",2006,1,398,23,54
"Serra Negra",2007,2,385,22,42
"Serra Negra",2008,2,298,25,25
"Serra Negra",2009,0,315,25,52
"Serra Negra",2010,0,310,31,67
"Serra Negra",2011,2,245,24,33
"Serra Negra",2012,1,265,20,45
"Serra Negra",2013,1,258,15,41
"Serra Negra",2014,2,252,16,32
"Serra Negra",2015,0,241,22,31
"Serrana",2001,8,266,19,30
"Serrana",2002,7,372,39,24
"Serrana",2003,6,446,77,12
"Serrana",2004,4,598,66,28
"Serrana",2005,4,614,59,37
"Serrana",2006,3,587,66,38
"Serrana",2007,3,660,84,50
"Serrana",2008,1,429,69,28
"Serrana",2009,2,619,85,51
"Serrana",2010,8,456,70,61
"Serrana",2011,2,489,44,57
"Serrana",2012,2,424,43,51
"Serrana",2013,1,475,63,68
"Serrana",2014,3,453,69,120
"Serrana",2015,7,406,102,109
"Sertãozinho",2001,36,1147,282,134
"Sertãozinho",2002,37,1183,203,226
"Sertãozinho",2003,18,1544,252,279
"Sertãozinho",2004,14,1895,229,415
"Sertãozinho",2005,8,1966,320,302
"Sertãozinho",2006,5,1813,298,363
"Sertãozinho",2007,7,1632,266,342
"Sertãozinho",2008,6,1209,274,354
"Sertãozinho",2009,9,1434,494,376
"Sertãozinho",2010,8,1681,407,335
"Sertãozinho",2011,10,1384,360,387
"Sertãozinho",2012,12,1673,463,420
"Sertãozinho",2013,10,1374,353,464
"Sertãozinho",2014,5,1312,371,386
"Sertãozinho",2015,9,1315,402,388
"Sete Barras",2001,5,159,11,2
"Sete Barras",2002,1,167,16,3
"Sete Barras",2003,3,183,11,2
"Sete Barras",2004,2,203,6,3
"Sete Barras",2005,1,214,10,7
"Sete Barras",2006,2,216,8,4
"Sete Barras",2007,1,183,16,7
"Sete Barras",2008,5,151,15,4
"Sete Barras",2009,1,117,32,8
"Sete Barras",2010,1,146,6,0
"Sete Barras",2011,1,125,13,4
"Sete Barras",2012,0,148,12,4
"Sete Barras",2013,1,154,4,7
"Sete Barras",2014,3,144,1,8
"Sete Barras",2015,1,120,6,5
"Severínia",2001,0,116,2,6
"Severínia",2002,3,141,11,4
"Severínia",2003,0,183,2,7
"Severínia",2004,2,178,3,2
"Severínia",2005,2,182,5,2
"Severínia",2006,1,146,2,0
"Severínia",2007,1,158,7,2
"Severínia",2008,2,178,3,4
"Severínia",2009,1,86,16,4
"Severínia",2010,1,81,3,8
"Severínia",2011,1,62,8,6
"Severínia",2012,2,59,11,2
"Severínia",2013,1,69,10,6
"Severínia",2014,1,63,3,2
"Severínia",2015,1,67,8,6
"Silveiras",2001,1,31,1,2
"Silveiras",2002,0,23,3,0
"Silveiras",2003,0,28,2,1
"Silveiras",2004,0,54,1,2
"Silveiras",2005,0,48,1,1
"Silveiras",2006,0,38,5,0
"Silveiras",2007,1,32,3,1
"Silveiras",2008,0,33,1,2
"Silveiras",2009,2,47,2,2
"Silveiras",2010,0,30,4,1
"Silveiras",2011,0,38,5,8
"Silveiras",2012,1,16,3,3
"Silveiras",2013,0,28,2,1
"Silveiras",2014,0,18,3,3
"Silveiras",2015,1,40,9,4
"Socorro",2001,2,360,24,52
"Socorro",2002,2,503,39,46
"Socorro",2003,1,498,27,54
"Socorro",2004,2,556,48,55
"Socorro",2005,3,599,31,88
"Socorro",2006,2,466,36,69
"Socorro",2007,0,346,27,36
"Socorro",2008,2,322,26,27
"Socorro",2009,6,340,48,45
"Socorro",2010,1,275,37,44
"Socorro",2011,3,334,38,53
"Socorro",2012,2,227,15,51
"Socorro",2013,1,224,26,60
"Socorro",2014,1,215,31,61
"Socorro",2015,3,230,31,54
"Sorocaba",2001,120,7672,2004,1563
"Sorocaba",2002,133,7880,1982,1621
"Sorocaba",2003,121,9520,2049,1637
"Sorocaba",2004,107,8978,1901,1826
"Sorocaba",2005,101,8690,2006,1776
"Sorocaba",2006,83,7556,1472,1501
"Sorocaba",2007,54,7774,1356,1409
"Sorocaba",2008,69,6344,1292,1387
"Sorocaba",2009,63,7676,2069,1798
"Sorocaba",2010,59,7565,1809,2391
"Sorocaba",2011,51,7416,2019,2374
"Sorocaba",2012,65,7855,2240,3134
"Sorocaba",2013,59,7840,2081,3598
"Sorocaba",2014,85,7708,2606,3532
"Sorocaba",2015,53,7160,2980,3543
"Sud Mennucci",2001,1,57,3,2
"Sud Mennucci",2002,1,65,1,2
"Sud Mennucci",2003,0,77,3,1
"Sud Mennucci",2004,2,68,7,1
"Sud Mennucci",2005,0,83,2,0
"Sud Mennucci",2006,0,85,2,1
"Sud Mennucci",2007,1,108,2,3
"Sud Mennucci",2008,0,82,3,2
"Sud Mennucci",2009,0,75,1,4
"Sud Mennucci",2010,0,64,2,1
"Sud Mennucci",2011,1,68,0,2
"Sud Mennucci",2012,0,89,3,1
"Sud Mennucci",2013,0,84,1,3
"Sud Mennucci",2014,0,70,2,4
"Sud Mennucci",2015,1,94,2,2
"Sumaré",2001,89,1276,977,1093
"Sumaré",2002,96,1595,1059,949
"Sumaré",2003,95,2017,1106,919
"Sumaré",2004,99,2063,1107,1101
"Sumaré",2005,51,1958,1003,999
"Sumaré",2006,32,2017,1146,1041
"Sumaré",2007,39,2116,1176,1170
"Sumaré",2008,34,1766,903,1110
"Sumaré",2009,44,2190,1398,1270
"Sumaré",2010,44,2424,1545,1206
"Sumaré",2011,38,2107,1405,1704
"Sumaré",2012,38,2268,1470,1654
"Sumaré",2013,31,2328,1578,1817
"Sumaré",2014,39,2392,1861,1573
"Sumaré",2015,32,2554,1924,1382
"Suzanápolis",2001,1,24,1,3
"Suzanápolis",2002,0,21,1,1
"Suzanápolis",2003,0,31,1,0
"Suzanápolis",2004,0,28,1,0
"Suzanápolis",2005,0,42,3,0
"Suzanápolis",2006,1,39,0,1
"Suzanápolis",2007,1,41,3,0
"Suzanápolis",2008,1,43,0,0
"Suzanápolis",2009,0,36,3,1
"Suzanápolis",2010,1,33,0,1
"Suzanápolis",2011,0,33,0,1
"Suzanápolis",2012,0,22,0,1
"Suzanápolis",2013,0,18,0,2
"Suzanápolis",2014,0,31,0,1
"Suzanápolis",2015,0,35,0,1
"Suzano",2001,82,2171,933,883
"Suzano",2002,80,2233,891,781
"Suzano",2003,80,2931,1089,778
"Suzano",2004,69,2712,1076,804
"Suzano",2005,56,2537,990,845
"Suzano",2006,59,2498,793,1024
"Suzano",2007,56,2467,942,874
"Suzano",2008,54,2042,818,677
"Suzano",2009,52,1997,1433,967
"Suzano",2010,38,1649,1079,886
"Suzano",2011,26,2156,1282,937
"Suzano",2012,33,2466,1165,1204
"Suzano",2013,34,2806,1726,1362
"Suzano",2014,29,2306,2064,1741
"Suzano",2015,41,2039,2151,1678
"Tabapuã",2001,1,60,2,3
"Tabapuã",2002,0,50,4,2
"Tabapuã",2003,0,46,3,8
"Tabapuã",2004,1,68,1,5
"Tabapuã",2005,0,50,1,1
"Tabapuã",2006,0,49,0,1
"Tabapuã",2007,2,58,1,7
"Tabapuã",2008,2,61,3,7
"Tabapuã",2009,0,74,7,3
"Tabapuã",2010,1,77,6,6
"Tabapuã",2011,0,136,4,6
"Tabapuã",2012,1,85,5,7
"Tabapuã",2013,1,86,3,2
"Tabapuã",2014,0,98,4,9
"Tabapuã",2015,0,83,2,4
"Tabatinga",2001,1,98,1,7
"Tabatinga",2002,2,71,1,4
"Tabatinga",2003,0,100,2,1
"Tabatinga",2004,0,104,2,4
"Tabatinga",2005,0,115,7,1
"Tabatinga",2006,1,92,3,8
"Tabatinga",2007,0,125,5,2
"Tabatinga",2008,2,101,4,6
"Tabatinga",2009,1,88,6,2
"Tabatinga",2010,3,95,11,9
"Tabatinga",2011,1,97,4,11
"Tabatinga",2012,0,124,6,12
"Tabatinga",2013,1,146,10,20
"Tabatinga",2014,0,145,15,10
"Tabatinga",2015,0,177,15,21
"Taboão da Serra",2001,125,1162,1404,1350
"Taboão da Serra",2002,104,1338,1375,1327
"Taboão da Serra",2003,85,1527,1471,1214
"Taboão da Serra",2004,37,1571,1558,1164
"Taboão da Serra",2005,44,1801,1444,1178
"Taboão da Serra",2006,22,1438,1520,920
"Taboão da Serra",2007,22,1820,1856,1190
"Taboão da Serra",2008,34,1658,2201,1092
"Taboão da Serra",2009,21,1413,2119,1298
"Taboão da Serra",2010,26,1409,2344,1506
"Taboão da Serra",2011,24,1703,2421,1747
"Taboão da Serra",2012,42,1749,2185,1681
"Taboão da Serra",2013,20,1606,2391,1551
"Taboão da Serra",2014,25,1592,2865,1514
"Taboão da Serra",2015,22,1548,2508,1117
"Taciba",2001,0,17,2,2
"Taciba",2002,0,22,0,2
"Taciba",2003,0,35,1,4
"Taciba",2004,0,28,0,5
"Taciba",2005,1,57,2,2
"Taciba",2006,0,63,1,2
"Taciba",2007,0,59,1,1
"Taciba",2008,0,56,3,3
"Taciba",2009,0,45,1,3
"Taciba",2010,0,32,2,7
"Taciba",2011,1,28,5,0
"Taciba",2012,0,42,1,0
"Taciba",2013,0,33,4,2
"Taciba",2014,0,33,4,2
"Taciba",2015,0,40,1,4
"Taguaí",2001,0,29,0,6
"Taguaí",2002,0,39,1,1
"Taguaí",2003,0,59,1,3
"Taguaí",2004,1,69,3,4
"Taguaí",2005,0,49,5,3
"Taguaí",2006,0,62,5,1
"Taguaí",2007,0,46,2,1
"Taguaí",2008,0,39,7,2
"Taguaí",2009,0,117,14,9
"Taguaí",2010,0,86,4,3
"Taguaí",2011,1,82,5,4
"Taguaí",2012,0,81,5,8
"Taguaí",2013,0,83,4,8
"Taguaí",2014,0,59,8,8
"Taguaí",2015,0,58,4,9
"Taiaçu",2001,1,30,2,3
"Taiaçu",2002,0,40,0,2
"Taiaçu",2003,0,54,3,0
"Taiaçu",2004,1,57,1,2
"Taiaçu",2005,1,57,0,1
"Taiaçu",2006,0,49,3,2
"Taiaçu",2007,1,68,3,2
"Taiaçu",2008,0,54,5,6
"Taiaçu",2009,1,36,2,3
"Taiaçu",2010,0,30,7,2
"Taiaçu",2011,1,41,2,2
"Taiaçu",2012,0,33,5,5
"Taiaçu",2013,0,33,7,4
"Taiaçu",2014,0,55,2,4
"Taiaçu",2015,1,35,5,2
"Taiúva",2001,1,40,4,0
"Taiúva",2002,0,49,0,0
"Taiúva",2003,0,39,1,0
"Taiúva",2004,1,22,1,2
"Taiúva",2005,0,33,0,2
"Taiúva",2006,0,36,2,4
"Taiúva",2007,0,34,2,1
"Taiúva",2008,0,28,1,2
"Taiúva",2009,0,35,1,4
"Taiúva",2010,0,46,4,3
"Taiúva",2011,0,28,4,3
"Taiúva",2012,0,21,2,5
"Taiúva",2013,0,27,0,3
"Taiúva",2014,2,44,2,1
"Taiúva",2015,0,42,8,10
"Tambaú",2001,2,244,15,11
"Tambaú",2002,2,300,9,20
"Tambaú",2003,1,326,10,26
"Tambaú",2004,1,265,13,17
"Tambaú",2005,2,228,15,15
"Tambaú",2006,2,279,15,24
"Tambaú",2007,1,305,21,20
"Tambaú",2008,0,217,20,27
"Tambaú",2009,2,252,50,25
"Tambaú",2010,1,243,18,27
"Tambaú",2011,2,232,23,25
"Tambaú",2012,0,267,16,16
"Tambaú",2013,1,239,31,23
"Tambaú",2014,0,293,27,23
"Tambaú",2015,1,231,21,36
"Tanabi",2001,1,225,10,12
"Tanabi",2002,1,191,7,8
"Tanabi",2003,2,195,10,9
"Tanabi",2004,0,261,6,7
"Tanabi",2005,2,259,11,11
"Tanabi",2006,1,228,12,8
"Tanabi",2007,1,266,18,14
"Tanabi",2008,2,271,9,9
"Tanabi",2009,4,325,21,23
"Tanabi",2010,2,394,14,19
"Tanabi",2011,5,425,32,27
"Tanabi",2012,1,327,20,20
"Tanabi",2013,1,355,31,12
"Tanabi",2014,0,218,15,20
"Tanabi",2015,0,261,18,44
"Tapiraí",2001,3,94,13,9
"Tapiraí",2002,0,131,5,2
"Tapiraí",2003,1,197,33,6
"Tapiraí",2004,5,167,12,3
"Tapiraí",2005,1,120,15,10
"Tapiraí",2006,4,125,16,7
"Tapiraí",2007,1,121,9,8
"Tapiraí",2008,2,113,7,8
"Tapiraí",2009,1,92,9,9
"Tapiraí",2010,0,103,5,4
"Tapiraí",2011,1,102,9,1
"Tapiraí",2012,1,72,11,5
"Tapiraí",2013,0,63,5,2
"Tapiraí",2014,2,77,7,6
"Tapiraí",2015,0,93,10,6
"Tapiratiba",2001,0,50,1,9
"Tapiratiba",2002,1,27,0,2
"Tapiratiba",2003,0,59,2,7
"Tapiratiba",2004,0,78,7,6
"Tapiratiba",2005,2,72,5,0
"Tapiratiba",2006,1,64,2,4
"Tapiratiba",2007,2,50,4,3
"Tapiratiba",2008,0,57,1,3
"Tapiratiba",2009,0,75,11,6
"Tapiratiba",2010,0,79,3,9
"Tapiratiba",2011,0,68,5,7
"Tapiratiba",2012,1,56,5,9
"Tapiratiba",2013,0,85,6,1
"Tapiratiba",2014,1,47,2,3
"Tapiratiba",2015,1,46,6,12
"Taquaral",2001,0,46,0,2
"Taquaral",2002,0,37,0,2
"Taquaral",2003,0,21,1,0
"Taquaral",2004,0,13,1,1
"Taquaral",2005,0,22,2,1
"Taquaral",2006,0,24,1,0
"Taquaral",2007,0,15,1,1
"Taquaral",2008,0,22,0,0
"Taquaral",2009,1,19,0,0
"Taquaral",2010,0,31,2,0
"Taquaral",2011,0,16,3,0
"Taquaral",2012,0,7,7,0
"Taquaral",2013,0,6,3,0
"Taquaral",2014,1,4,0,0
"Taquaral",2015,0,5,1,0
"Taquaritinga",2001,3,784,35,17
"Taquaritinga",2002,5,911,25,14
"Taquaritinga",2003,6,1223,37,11
"Taquaritinga",2004,4,1087,39,20
"Taquaritinga",2005,4,1069,69,20
"Taquaritinga",2006,5,885,37,21
"Taquaritinga",2007,3,868,36,20
"Taquaritinga",2008,2,652,28,24
"Taquaritinga",2009,1,555,35,31
"Taquaritinga",2010,1,530,27,20
"Taquaritinga",2011,3,532,32,55
"Taquaritinga",2012,5,446,30,64
"Taquaritinga",2013,4,474,42,44
"Taquaritinga",2014,4,618,52,60
"Taquaritinga",2015,3,651,47,51
"Taquarituba",2001,0,140,12,10
"Taquarituba",2002,2,162,11,7
"Taquarituba",2003,3,152,3,4
"Taquarituba",2004,1,168,9,2
"Taquarituba",2005,1,112,11,6
"Taquarituba",2006,0,110,8,6
"Taquarituba",2007,4,98,10,8
"Taquarituba",2008,2,84,15,15
"Taquarituba",2009,3,165,23,18
"Taquarituba",2010,2,108,29,12
"Taquarituba",2011,4,82,9,19
"Taquarituba",2012,1,95,9,25
"Taquarituba",2013,3,85,17,23
"Taquarituba",2014,4,114,17,13
"Taquarituba",2015,1,106,8,23
"Taquarivaí",2001,0,38,1,2
"Taquarivaí",2002,0,34,3,0
"Taquarivaí",2003,0,36,0,0
"Taquarivaí",2004,0,56,1,0
"Taquarivaí",2005,0,59,6,1
"Taquarivaí",2006,1,65,2,1
"Taquarivaí",2007,0,54,3,2
"Taquarivaí",2008,0,37,3,0
"Taquarivaí",2009,1,25,2,1
"Taquarivaí",2010,0,25,3,0
"Taquarivaí",2011,1,25,0,2
"Taquarivaí",2012,0,28,3,1
"Taquarivaí",2013,0,42,2,4
"Taquarivaí",2014,1,41,4,6
"Taquarivaí",2015,0,16,8,4
"Tarabaí",2001,0,32,2,1
"Tarabaí",2002,0,45,0,4
"Tarabaí",2003,0,56,3,3
"Tarabaí",2004,1,85,1,1
"Tarabaí",2005,0,88,5,4
"Tarabaí",2006,0,83,9,2
"Tarabaí",2007,1,66,5,3
"Tarabaí",2008,1,71,1,4
"Tarabaí",2009,1,47,5,1
"Tarabaí",2010,0,39,1,1
"Tarabaí",2011,0,38,1,2
"Tarabaí",2012,1,46,5,5
"Tarabaí",2013,0,60,3,4
"Tarabaí",2014,1,40,4,2
"Tarabaí",2015,3,51,2,4
"Tarumã",2001,1,41,0,6
"Tarumã",2002,0,39,3,1
"Tarumã",2003,0,60,1,1
"Tarumã",2004,0,82,4,2
"Tarumã",2005,0,94,5,5
"Tarumã",2006,1,69,6,2
"Tarumã",2007,1,86,0,3
"Tarumã",2008,2,109,22,10
"Tarumã",2009,2,124,12,3
"Tarumã",2010,1,132,9,5
"Tarumã",2011,0,127,14,8
"Tarumã",2012,2,120,4,1
"Tarumã",2013,0,85,4,1
"Tarumã",2014,1,129,4,4
"Tarumã",2015,2,97,10,3
"Tatuí",2001,30,1101,246,304
"Tatuí",2002,17,1376,255,330
"Tatuí",2003,35,1613,373,331
"Tatuí",2004,24,1502,258,260
"Tatuí",2005,24,1170,325,253
"Tatuí",2006,15,1409,289,219
"Tatuí",2007,9,1272,274,163
"Tatuí",2008,9,1218,243,168
"Tatuí",2009,12,1018,265,265
"Tatuí",2010,10,1074,224,153
"Tatuí",2011,5,800,177,159
"Tatuí",2012,6,768,169,207
"Tatuí",2013,4,912,178,196
"Tatuí",2014,11,910,269,239
"Tatuí",2015,6,905,183,161
"Taubaté",2001,43,3517,879,777
"Taubaté",2002,33,3655,814,775
"Taubaté",2003,33,3972,992,848
"Taubaté",2004,36,4071,1235,880
"Taubaté",2005,28,4511,1448,1111
"Taubaté",2006,37,4495,1555,1213
"Taubaté",2007,26,4646,1390,778
"Taubaté",2008,34,4189,1342,961
"Taubaté",2009,49,4767,1471,1200
"Taubaté",2010,45,3810,1330,979
"Taubaté",2011,58,3603,1244,1338
"Taubaté",2012,61,3731,1529,1400
"Taubaté",2013,54,3612,1638,1130
"Taubaté",2014,44,3764,1629,859
"Taubaté",2015,48,3447,1504,751
"Tejupá",2001,0,3,0,0
"Tejupá",2002,0,11,0,0
"Tejupá",2003,0,23,1,2
"Tejupá",2004,0,14,0,0
"Tejupá",2005,1,32,0,1
"Tejupá",2006,0,15,0,0
"Tejupá",2007,0,12,2,1
"Tejupá",2008,1,6,0,2
"Tejupá",2009,1,7,1,2
"Tejupá",2010,0,14,2,1
"Tejupá",2011,0,12,1,1
"Tejupá",2012,1,16,2,2
"Tejupá",2013,0,16,1,0
"Tejupá",2014,0,29,0,1
"Tejupá",2015,0,17,1,0
"Teodoro Sampaio",2001,4,235,12,5
"Teodoro Sampaio",2002,5,200,3,6
"Teodoro Sampaio",2003,1,176,4,1
"Teodoro Sampaio",2004,2,257,4,1
"Teodoro Sampaio",2005,1,289,11,5
"Teodoro Sampaio",2006,1,264,9,3
"Teodoro Sampaio",2007,8,281,4,5
"Teodoro Sampaio",2008,2,242,12,16
"Teodoro Sampaio",2009,4,250,8,16
"Teodoro Sampaio",2010,4,292,8,21
"Teodoro Sampaio",2011,4,203,20,11
"Teodoro Sampaio",2012,3,211,14,18
"Teodoro Sampaio",2013,1,225,7,15
"Teodoro Sampaio",2014,5,224,11,15
"Teodoro Sampaio",2015,2,207,14,21
"Terra Roxa",2001,1,87,4,2
"Terra Roxa",2002,0,74,1,1
"Terra Roxa",2003,1,83,2,2
"Terra Roxa",2004,1,113,3,4
"Terra Roxa",2005,2,101,4,3
"Terra Roxa",2006,3,104,5,1
"Terra Roxa",2007,1,94,4,1
"Terra Roxa",2008,0,93,3,3
"Terra Roxa",2009,1,104,2,9
"Terra Roxa",2010,0,90,4,3
"Terra Roxa",2011,0,60,2,6
"Terra Roxa",2012,2,55,10,7
"Terra Roxa",2013,1,45,11,7
"Terra Roxa",2014,0,45,12,9
"Terra Roxa",2015,1,36,10,8
"Tietê",2001,3,374,75,89
"Tietê",2002,5,443,58,83
"Tietê",2003,1,598,70,110
"Tietê",2004,5,663,74,67
"Tietê",2005,0,644,66,111
"Tietê",2006,3,486,63,65
"Tietê",2007,1,482,66,73
"Tietê",2008,2,405,65,81
"Tietê",2009,0,410,61,139
"Tietê",2010,3,417,65,68
"Tietê",2011,3,367,47,41
"Tietê",2012,1,271,34,67
"Tietê",2013,5,349,58,96
"Tietê",2014,0,317,37,94
"Tietê",2015,1,374,48,97
"Timburi",2001,0,6,0,0
"Timburi",2002,0,9,0,1
"Timburi",2003,0,15,0,0
"Timburi",2004,0,20,0,0
"Timburi",2005,0,6,0,0
"Timburi",2006,1,17,0,0
"Timburi",2007,0,22,0,0
"Timburi",2008,0,9,1,2
"Timburi",2009,0,10,1,0
"Timburi",2010,0,17,0,0
"Timburi",2011,0,22,1,0
"Timburi",2012,0,14,0,0
"Timburi",2013,0,11,2,1
"Timburi",2014,0,18,1,0
"Timburi",2015,0,24,0,1
"Torre de Pedra",2001,0,6,0,0
"Torre de Pedra",2002,0,7,1,0
"Torre de Pedra",2003,1,12,0,0
"Torre de Pedra",2004,1,2,1,0
"Torre de Pedra",2005,0,10,1,0
"Torre de Pedra",2006,0,10,3,0
"Torre de Pedra",2007,0,15,1,0
"Torre de Pedra",2008,0,4,0,0
"Torre de Pedra",2009,0,6,0,0
"Torre de Pedra",2010,0,8,1,0
"Torre de Pedra",2011,0,6,1,0
"Torre de Pedra",2012,0,8,1,1
"Torre de Pedra",2013,0,6,2,0
"Torre de Pedra",2014,0,9,0,0
"Torre de Pedra",2015,0,8,4,1
"Torrinha",2001,1,34,6,9
"Torrinha",2002,0,41,1,11
"Torrinha",2003,0,47,3,4
"Torrinha",2004,1,50,3,3
"Torrinha",2005,1,57,7,6
"Torrinha",2006,0,70,6,5
"Torrinha",2007,1,47,9,3
"Torrinha",2008,2,73,6,7
"Torrinha",2009,2,69,7,8
"Torrinha",2010,1,84,18,8
"Torrinha",2011,2,79,7,9
"Torrinha",2012,1,73,8,8
"Torrinha",2013,0,50,10,7
"Torrinha",2014,1,59,5,10
"Torrinha",2015,1,56,3,2
"Trabiju",2001,0,5,2,1
"Trabiju",2002,0,3,1,0
"Trabiju",2003,0,11,0,0
"Trabiju",2004,0,7,0,1
"Trabiju",2005,0,5,0,4
"Trabiju",2006,0,6,0,0
"Trabiju",2007,0,5,0,0
"Trabiju",2008,0,7,0,0
"Trabiju",2009,0,9,0,0
"Trabiju",2010,0,6,0,0
"Trabiju",2011,0,10,0,0
"Trabiju",2012,0,5,0,0
"Trabiju",2013,0,8,0,1
"Trabiju",2014,0,18,0,1
"Trabiju",2015,0,11,0,0
"Tremembé",2001,4,384,68,74
"Tremembé",2002,4,308,74,56
"Tremembé",2003,6,488,97,56
"Tremembé",2004,6,514,102,47
"Tremembé",2005,3,552,112,53
"Tremembé",2006,4,414,107,40
"Tremembé",2007,6,415,66,31
"Tremembé",2008,5,332,98,43
"Tremembé",2009,6,393,98,68
"Tremembé",2010,7,362,118,60
"Tremembé",2011,7,252,70,73
"Tremembé",2012,9,282,63,96
"Tremembé",2013,8,246,103,69
"Tremembé",2014,10,316,124,81
"Tremembé",2015,4,334,126,75
"Três Fronteiras",2001,0,42,0,3
"Três Fronteiras",2002,0,23,0,0
"Três Fronteiras",2003,0,46,2,0
"Três Fronteiras",2004,0,76,1,1
"Três Fronteiras",2005,0,59,2,3
"Três Fronteiras",2006,0,46,2,3
"Três Fronteiras",2007,0,65,0,4
"Três Fronteiras",2008,0,63,3,0
"Três Fronteiras",2009,1,54,3,2
"Três Fronteiras",2010,0,61,3,3
"Três Fronteiras",2011,0,60,0,3
"Três Fronteiras",2012,1,59,2,2
"Três Fronteiras",2013,1,56,1,2
"Três Fronteiras",2014,0,52,2,4
"Três Fronteiras",2015,0,57,0,4
"Tuiuti",2001,0,36,5,1
"Tuiuti",2002,0,30,2,3
"Tuiuti",2003,0,44,1,2
"Tuiuti",2004,0,70,2,10
"Tuiuti",2005,0,44,3,1
"Tuiuti",2006,0,61,4,6
"Tuiuti",2007,0,99,5,6
"Tuiuti",2008,0,73,1,7
"Tuiuti",2009,0,47,6,7
"Tuiuti",2010,1,64,2,5
"Tuiuti",2011,0,61,7,3
"Tuiuti",2012,0,74,1,5
"Tuiuti",2013,0,79,9,7
"Tuiuti",2014,0,55,5,6
"Tuiuti",2015,0,43,8,2
"Tupã",2001,3,1333,36,43
"Tupã",2002,6,1428,48,29
"Tupã",2003,6,1616,99,50
"Tupã",2004,6,1475,90,44
"Tupã",2005,4,1329,78,43
"Tupã",2006,3,1239,77,17
"Tupã",2007,2,961,49,23
"Tupã",2008,5,875,19,16
"Tupã",2009,2,1044,45,18
"Tupã",2010,5,1074,38,34
"Tupã",2011,0,932,39,47
"Tupã",2012,1,858,35,41
"Tupã",2013,3,813,34,49
"Tupã",2014,5,576,44,47
"Tupã",2015,5,783,61,40
"Tupi Paulista",2001,0,72,1,4
"Tupi Paulista",2002,0,58,1,1
"Tupi Paulista",2003,0,67,1,2
"Tupi Paulista",2004,0,71,2,0
"Tupi Paulista",2005,0,80,1,3
"Tupi Paulista",2006,0,96,3,0
"Tupi Paulista",2007,0,70,1,4
"Tupi Paulista",2008,0,72,4,1
"Tupi Paulista",2009,0,116,5,4
"Tupi Paulista",2010,1,120,4,2
"Tupi Paulista",2011,3,103,1,8
"Tupi Paulista",2012,1,107,5,7
"Tupi Paulista",2013,0,89,1,2
"Tupi Paulista",2014,2,96,3,2
"Tupi Paulista",2015,2,82,0,6
"Turiúba",2001,0,19,0,0
"Turiúba",2002,0,12,0,0
"Turiúba",2003,0,9,2,2
"Turiúba",2004,0,28,1,3
"Turiúba",2005,0,28,1,1
"Turiúba",2006,0,20,0,0
"Turiúba",2007,0,11,0,1
"Turiúba",2008,0,14,0,1
"Turiúba",2009,0,7,1,1
"Turiúba",2010,0,12,1,1
"Turiúba",2011,0,11,0,2
"Turiúba",2012,0,11,0,1
"Turiúba",2013,0,12,0,1
"Turiúba",2014,0,24,2,0
"Turiúba",2015,0,24,2,0
"Turmalina",2001,0,5,0,0
"Turmalina",2002,1,5,0,0
"Turmalina",2003,0,4,0,0
"Turmalina",2004,0,6,0,0
"Turmalina",2005,0,12,2,2
"Turmalina",2006,1,17,0,1
"Turmalina",2007,0,16,0,0
"Turmalina",2008,0,8,0,1
"Turmalina",2009,0,20,2,0
"Turmalina",2010,0,7,0,0
"Turmalina",2011,0,3,1,3
"Turmalina",2012,0,3,1,1
"Turmalina",2013,0,8,0,1
"Turmalina",2014,1,7,1,0
"Turmalina",2015,0,9,0,0
"Ubarana",2001,0,14,0,2
"Ubarana",2002,0,34,1,0
"Ubarana",2003,0,45,3,1
"Ubarana",2004,2,39,0,1
"Ubarana",2005,0,50,1,1
"Ubarana",2006,0,41,2,0
"Ubarana",2007,0,38,1,2
"Ubarana",2008,0,50,1,0
"Ubarana",2009,1,40,1,6
"Ubarana",2010,0,36,2,1
"Ubarana",2011,0,46,1,2
"Ubarana",2012,1,60,1,0
"Ubarana",2013,0,45,2,2
"Ubarana",2014,0,59,3,5
"Ubarana",2015,1,39,1,3
"Ubatuba",2001,13,1890,235,87
